Ticker,Date,Time,Open,High,Low,Close,Volume,OI
MSFT,20240508,,408.17,412.23,406.71,410.54,11792310,0
MSFT,20240507,,414.66,414.67,409.09,409.34,20018230,0
MSFT,20240506,,408.76,413.93,406.37,413.54,16996641,0
MSFT,20240503,,402.28,407.15,401.86,406.66,17446721,0
MSFT,20240502,,397.66,399.93,394.65,397.84,17709359,0
MSFT,20240501,,392.61,401.72,390.31,394.94,23562480,0
MSFT,20240430,,401.49,402.16,389.17,389.33,28781369,0
MSFT,20240429,,405.25,406.32,399.19,402.25,19582090,0
MSFT,20240426,,412.17,413,405.76,406.32,29694650,0
MSFT,20240425,,394.03,399.89,388.03,399.04,40586449,0
MSFT,20240424,,409.56,412.47,406.78,409.06,15065330,0
MSFT,20240423,,404.24,408.2,403.06,407.57,15734500,0
MSFT,20240422,,400.08,402.85,395.75,400.96,20286881,0
MSFT,20240419,,404.03,405.48,397.77,399.12,30565789,0
MSFT,20240418,,410.63,411.89,403.95,404.27,21029920,0
MSFT,20240417,,417.25,418.88,410.33,411.84,15855490,0
MSFT,20240416,,414.57,418.4,413.73,414.58,16765619,0
MSFT,20240415,,426.6,426.82,413.43,413.64,20273539,0
MSFT,20240412,,424.05,425.18,419.77,421.9,19253750,0
MSFT,20240411,,425.82,429.37,422.36,427.93,17966420,0
MSFT,20240410,,422.19,424.03,419.7,423.26,16216580,0
MSFT,20240409,,426.44,427.74,421.62,426.28,12512290,0
MSFT,20240408,,425.17,427.28,423.3,424.59,14272390,0
MSFT,20240405,,420.01,426.51,418.32,425.52,16554760,0
MSFT,20240404,,424.99,428.67,417.57,417.88,19370881,0
MSFT,20240403,,419.73,423.26,419.09,420.45,16502260,0
MSFT,20240402,,420.11,422.38,417.84,421.44,17911990,0
MSFT,20240401,,423.95,427.89,422.22,424.57,16315960,0
MSFT,20240328,,420.96,421.87,419.12,420.72,21871160,0
MSFT,20240327,,424.44,424.45,419.01,421.43,16704980,0
MSFT,20240326,,425.61,425.99,421.35,421.65,16725650,0
MSFT,20240325,,425.24,427.41,421.61,422.86,18060449,0
MSFT,20240322,,429.7,429.86,426.07,428.74,17648471,0
MSFT,20240321,,429.83,430.82,427.16,429.37,21296221,0
MSFT,20240320,,422,425.96,420.66,425.23,17860090,0
MSFT,20240319,,417.83,421.67,415.55,421.41,19837920,0
MSFT,20240318,,414.25,420.73,413.78,417.32,20105980,0
MSFT,20240315,,419.29,422.6,412.79,416.42,45079898,0
MSFT,20240314,,420.24,427.82,417.99,425.22,34157301,0
MSFT,20240313,,418.1,418.18,411.45,415.1,17115930,0
